,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Traj_type
141,5.493174911,4.763222277,4.841708095,5.805036938,5.891821954,5.441013868,5.658449537,5.152212085,5.053180865,5.086343379,3.725796175,2.877611759,3.223439699,2.283073483,2.554574042,2.407832872,1.494082787,0.270911426,0.513565108,0.311408614,0.974977895,0.95986387,-0.99644231,-2.407240199,1.954093402,0.152652378,3.117762747,3.805776522,1.173646849,-0.448385833,-1.019129049,Congressing
142,4.616965688,2.525362353,2.007414778,2.310132282,3.802482818,3.389249628,2.937660866,3.013165608,2.42362774,1.463286637,2.161959543,2.117865623,2.639288775,2.693453115,2.391037878,2.244296708,1.321182157,1.549206526,-0.162848318,-1.253180194,-2.200721556,-0.932597045,-0.597645324,-2.008443213,-4.288684897,-4.247444353,-2.294880837,-1.895351544,-1.552341838,0.758070353,0.885805576,Congressing
143,2.83301532,2.774202567,3.558528307,3.390767552,4.439536465,3.987691497,3.60396793,3.346980199,2.895568652,2.642603705,2.104905642,2.849341955,3.494010012,3.174301068,2.013144305,2.159885475,2.0080348,1.78001043,1.701102681,0.517597249,-0.055659907,-0.930219564,-0.882236918,0.528560971,-0.687735867,-0.728976411,0.447596787,0.048067494,-0.294942212,-4.625970404,-3.802163065,Congressing
144,1.504604419,3.77181502,2.936432245,3.636400034,4.431985066,4.480853584,4.366404912,4.441909655,3.7406213,2.940240869,3.407607351,3.778935109,4.014317701,3.67365108,3.380899273,3.234158104,3.386008779,3.443576814,3.213353615,2.789392784,2.629340108,0.535973709,0.465390113,1.635981876,2.797888772,2.839129315,2.342113623,2.741642916,1.37487144,0.209668728,1.113861253,Congressing
145,7.612341505,7.381849531,7.23699729,6.456404121,6.321147028,6.542718332,7.113130485,6.978426185,6.67853186,7.025842188,6.35641827,5.274347015,4.601267463,4.302385402,5.427121948,4.530937325,3.420048336,2.348380644,-0.463435158,-4.501826359,-4.61896488,-1.881471847,0.640469289,-0.712343545,4.347930904,2.900756819,0.76542238,0.847189885,-0.471237312,-0.047299872,1.240683161,Congressing
146,4.108667191,4.238302836,3.327709729,2.806808179,2.109132877,0.364452017,0.448272385,0.372767642,-0.141356054,0.246118878,0.326456876,-0.21118003,-0.656216009,-1.540362686,-1.602213355,-2.726983793,-2.542998268,-1.603459707,-1.210736956,-0.770641151,-0.789290777,0.531269317,0.27034282,0.579627872,1.629872926,1.588632383,-0.493129573,-0.933634184,1.674389587,2.102851401,2.341908114,Quasi-static
147,-5.131078946,-5.26071459,-4.454504045,-3.933602495,-3.283654836,-1.885379304,-0.92583644,-0.850331697,-0.815412604,-0.357009574,0.713105455,1.876817872,2.456855111,1.722941751,0.952813343,2.67397555,2.616792374,2.835600918,4.764883865,4.691509539,5.181803882,6.280992273,5.17195984,3.761161951,4.220919403,4.262159947,3.901350852,2.043179157,1.72658574,1.464968869,-0.458520473,Retracing
148,8.594946391,8.491756156,8.568891971,8.320312131,8.721293193,8.341492449,8.165963379,8.059652283,7.454026221,6.740281556,5.619975245,5.575881326,6.773987935,6.83251901,6.530103773,6.178687776,6.330538451,5.627962553,5.374592672,4.743963868,5.866036104,5.578476931,2.943035004,1.532237115,1.470961764,1.996044517,1.231802343,3.388113048,3.731122754,2.873074279,3.8919057,Congressing
149,-3.931026929,-2.985920089,-1.248685182,-1.014386314,-0.267520482,0.581350865,0.426051119,0.350546376,1.010424587,2.501099466,3.698613402,3.35425058,3.753530328,2.431742232,2.559532537,2.706273707,2.88498044,3.181359718,3.673791335,3.523068206,3.237344986,2.36278533,-1.646320258,-3.632871803,-3.177701776,-2.405489505,-0.283573892,-1.507705244,-1.85071495,-1.377370467,-2.940541302,Congressing
150,6.208044094,6.55606649,6.104656034,6.005618989,6.097945564,6.263978429,5.856432172,5.780927429,5.651249653,5.651732079,4.952533302,4.955685665,4.862307926,4.862809743,5.165224981,5.31196615,4.922585909,4.399876579,4.356621394,5.078372115,4.657434379,4.261850552,4.021584602,3.191507023,2.738704032,2.697463489,1.404759493,1.087736597,-0.841615877,-3.323153656,-4.533708044,Congressing
151,7.624846995,5.8083798,5.544375886,6.401808413,7.295866256,7.651526147,7.735346515,8.141197791,7.737954874,7.809144762,7.33107647,7.37517039,7.442612496,7.265980882,7.568396119,7.715137289,7.766554699,7.419078446,7.375823261,8.107648768,8.271392243,7.149367248,6.267791326,5.686134174,1.75689259,0.653811747,0.90232273,0.502793436,2.067172164,2.277042522,3.211605558,Congressing
152,5.724037897,5.636173919,5.781688452,6.621309859,7.013288393,6.486272511,6.570092879,6.241747848,6.466373781,5.684000832,5.217297489,5.261391409,5.281819538,5.086796528,4.61854251,5.518804588,5.366953913,5.250016504,5.206761319,5.165964556,4.205036853,3.367315105,2.677656683,1.737155547,3.367614215,2.690796768,3.633169489,3.448413371,2.763994667,3.619782449,1.412537038,Congressing
153,-1.138794053,-0.833602337,-0.247988194,-0.768889743,1.384010551,2.254008482,2.320928446,2.245423704,2.253595876,0.24675419,0.968726112,1.853919775,2.939724936,2.27021813,1.81383664,1.960577809,1.751079287,0.820132286,0.776877101,1.683914052,2.356726251,2.549460117,2.309194168,3.719992056,4.685137164,3.776056708,3.10267042,-0.763122414,-0.205001263,1.064748469,1.00956511,Quasi-static
154,8.061062547,7.741718949,7.596204415,3.794589505,7.334329489,6.944689474,6.55863567,6.292917769,6.067364401,5.5114147,4.694799848,5.246663767,5.19401338,4.814649351,4.512234114,5.077488381,4.443496926,4.671521296,3.307850467,2.12815454,1.180613179,0.658131196,1.921167481,0.692638057,2.687725974,3.325869515,0.768959827,-0.749389251,-0.182781088,-2.028430845,-2.444921933,Congressing
155,2.267891614,2.154982612,2.524868452,2.463662771,2.0649979,2.497504496,3.248774858,3.144834021,3.587450789,3.853315897,3.243877417,2.920023705,2.807840028,2.2392008,2.78497501,2.247010036,2.845173646,3.073198016,3.116453201,3.316645422,2.883079279,4.227405414,1.428360919,0.01756303,-0.594953657,-0.553713114,0.402047704,0.801576997,1.144586703,1.502723679,1.52617757,Congressing
156,7.545950827,7.747506366,7.601991832,8.049270271,7.397063802,7.338413195,7.019168515,6.804567505,6.388391441,6.566956116,6.564759216,6.835995822,6.576770564,6.056313771,6.241270995,6.853192266,6.445428579,6.921956515,6.9652117,7.480295002,7.662637751,7.726656152,8.227396733,9.01112644,9.177104697,6.195085137,3.544294214,0.453796417,-0.297712892,-0.896936112,-1.559162176,Retracing
157,2.936437404,2.954911302,3.227092287,3.721259553,2.269301949,2.410791462,1.239469744,1.152183307,1.056607175,1.398325918,1.345568033,1.454240128,0.932856635,0.956587196,1.134406133,0.755294981,0.907145656,0.784293307,0.827548492,0.095722985,-0.160748063,-0.231837929,1.035961658,1.121290346,1.062308561,1.103549105,0.903344545,-0.687783151,0.334748509,1.388280146,0.456286234,Quasi-static
158,-4.300950178,-5.038660338,-5.545813397,-5.263927867,-4.710199302,-4.429156302,-3.437195941,-3.727562204,-3.723656385,-3.395002892,-3.673756547,-2.768214764,-3.046480658,-3.313710217,-3.01129498,-1.040702524,-1.192553199,-0.285785788,-0.329040973,-2.041727584,-0.516483251,0.731213186,0.361300957,1.391487957,4.478395306,3.374000515,3.510982804,5.292554828,5.712887829,6.749223926,5.008816654,Retracing
159,7.296454753,7.386349161,6.979236977,7.375981113,7.221191237,8.091301835,7.846971603,7.77146686,7.855172578,7.61628731,7.055903205,7.071628058,7.433712037,7.209087623,7.511502861,7.65824403,7.506393355,7.278368986,8.227627141,8.204497542,8.115334725,7.240775068,6.033223713,4.851557896,5.340243726,5.299003183,4.55859975,3.306542695,0.668078603,-0.765491069,1.135172314,Congressing
160,-7.557061099,-8.918457598,-8.752492537,-8.601377891,-8.972335297,-8.632446093,-7.434946426,-7.020630058,-6.047293608,-6.066677641,-5.68217436,-3.832523517,-1.300936935,-0.592971938,-1.375102069,-1.206549326,-1.275132316,-1.148587396,-2.762456627,-2.676608865,-3.353021441,-0.182906439,0.457601658,0.626258671,0.303585628,-4.717964452,3.043996156,3.76022351,4.224026479,4.55573714,3.916293899,Retracing
161,-0.303094403,-1.796412721,0.469837027,-3.45172519,-4.970937404,-6.283260073,-7.147770665,-6.702423597,-6.594890192,-6.952788979,-7.078113835,-7.061035235,-5.903716023,-3.573231764,-3.587454233,-2.509526606,-4.531407401,-3.871925905,-3.821785796,-4.308560636,-3.286674885,0.629607715,2.590991199,3.55672915,4.577690131,6.451633153,8.327262589,3.836374986,4.954018096,5.603883767,6.572570709,Retracing
162,0.234585649,0.402837183,-0.758706913,-1.631927181,-0.842675083,-1.174857641,-1.426729286,-2.371773634,-2.046468885,-2.164929112,-1.466843071,-2.625881727,-4.088754718,-5.247687383,-5.233464913,-5.937446045,-8.115016806,-9.632008563,-9.449689756,-5.024820593,0.989033497,0.509990094,3.773538573,4.70404472,4.561845813,0.882603883,3.8607991,4.697562312,4.107783847,5.526160412,6.165603653,Retracing
163,0.110285901,-0.077658872,2.727940721,4.709846903,5.898969056,6.75470135,8.72034859,9.333416056,8.957539289,8.12285472,7.020908707,7.375265647,7.675886541,6.683562533,6.669340063,5.797402682,5.728819692,5.14141031,0.969963923,-0.765382835,1.206418956,1.685462359,4.432993596,2.542970172,3.249897087,1.838669666,1.994612811,1.412335931,0.146702115,1.391223834,0.751780593,Congressing
164,8.478544727,8.75792357,9.52937539,7.960026985,8.047101652,7.235668964,7.950462705,7.290452873,6.747414316,5.684359132,3.651637819,2.15517631,0.464714524,-0.340849742,-0.983339438,-0.48262717,-1.402349163,1.469238567,-0.72215685,-1.01193837,-0.956811949,-4.317298868,-4.342070121,-4.959344779,2.763457373,2.152143722,3.235052863,4.817621854,6.413042558,4.965487347,4.226669698,Retracing
165,-8.063545667,-9.110519616,-9.881971436,-4.535076052,-4.859005659,-5.07521921,-5.142737613,-4.473359184,-3.578509014,-2.790326569,-2.76466766,-1.190886898,1.893720361,3.373301245,2.409923131,3.03514006,4.826813714,5.268911361,6.204249289,5.438426553,6.11483913,7.448937963,5.477674823,3.830032384,3.687833477,6.160286199,8.556647952,8.173011102,6.634649723,-0.047187891,-1.193923329,Retracing
166,8.118804221,11.21617505,11.98762687,12.86084714,12.67120389,12.39080686,13.41724122,12.83725457,12.31771428,13.18000607,13.15434716,11.16279613,9.524139097,10.6004398,10.58621733,8.789059268,9.389351778,9.639780984,7.975498934,7.591651308,5.895721274,1.991894896,8.152935658,7.412628258,6.801925846,1.957219208,3.08758411,3.144160651,6.886693628,4.016982009,5.619937679,Congressing
167,-1.233483504,3.920687365,4.692139185,5.786823747,6.815480028,5.965711472,5.580662467,4.258104692,4.494048725,3.919899319,5.490670131,5.189798568,4.832990596,4.993547239,5.018363056,2.911604869,2.843021879,0.577396901,-0.63776573,-1.71190771,-2.849331675,-2.370288272,-2.408304777,-1.734872009,0.524040372,-1.226185137,-2.819067658,-3.65583087,-3.326149824,-2.470602437,-0.753580245,Congressing
168,4.104269462,4.060021334,4.831473155,6.096914937,5.912824345,5.750767129,5.177949813,5.37085078,5.752795065,5.83193915,7.322646865,7.949870699,8.498068523,8.029770231,8.389285048,8.035271942,7.135953164,6.491662206,6.679624269,6.961680482,9.447081344,8.957537329,2.801809908,1.827638942,1.428360889,5.643048899,5.14321143,4.429706814,3.181687936,1.861140214,1.371723865,Congressing
169,-6.989253348,-4.816986381,2.110570461,1.237350193,1.010442915,0.279306217,0.754673774,1.663796672,1.504094942,1.603275301,1.511630553,2.154209514,3.502428491,4.198886826,3.165002442,2.467271319,3.994572441,3.86802752,2.823826259,2.892977763,3.047712397,-1.642824642,4.592201063,4.309863021,5.59274151,6.638176392,5.88307317,7.123489684,6.169311829,5.355717165,6.870568536,Congressing
170,-6.536972683,-5.411471412,-4.640019592,-3.983529592,-2.232480465,3.288648093,3.564866113,4.164705526,4.697090321,4.381483952,4.930945191,4.997479642,5.42914158,3.634425927,3.620203457,2.67514529,1.527599991,-1.754140659,-1.897208624,-1.966360128,0.165853905,0.14580048,-2.651609572,0.116125174,-0.900157149,-0.936144988,-0.780201842,-1.616965054,-1.148368349,-3.310377659,-3.372703931,Congressing
171,5.426331222,6.002797098,4.346112257,3.685059316,3.597984649,2.145351066,1.759702682,0.877557427,0.326827274,0.733177291,2.075311476,2.346707933,4.754150719,4.437382892,4.451605362,2.712266929,2.083928149,4.554811367,3.852792742,1.791331757,0.692999447,0.155122173,-3.348486421,-3.630824463,-3.248264025,-5.981013882,-3.76627257,-2.929509359,-0.330601231,2.164476643,2.803919884,Retracing
172,5.052054379,0.292784397,-0.29070988,-1.282809746,-2.164271309,2.445160481,1.867144287,1.88531994,1.339071507,1.35845554,1.013469944,0.911842851,0.010730308,0.370727359,0.384949829,1.020057059,4.342138644,3.039932787,4.013488996,1.644215259,1.070532973,0.066082432,-1.202595408,-0.757006801,5.475067171,-3.429459864,5.271875314,1.210842005,0.601118469,0.986692339,2.566782209,Quasi-static
173,6.754125935,8.440295737,8.472925308,7.873080757,8.319274672,8.226528704,8.34541599,8.993721578,9.180089167,9.1994732,9.42231321,9.231391198,10.31396297,10.59623834,10.61046081,8.945617781,0.894837309,0.959572624,-0.522771992,-0.626897971,-1.859191324,-2.032905352,-2.712754386,-1.202903487,-2.525527509,-2.48953967,-3.305442118,-3.109119352,-2.803649483,-3.606148408,-3.214795576,Congressing
174,2.584738594,3.649456442,4.629141779,3.755921511,4.120318896,4.61480779,5.349750482,6.781378626,7.018931696,7.038315729,7.092850514,7.610142553,8.508165718,9.937255858,9.951478328,9.782925585,9.603021254,8.692292535,5.099269534,4.235012138,0.834969409,2.552240962,-2.097426778,-2.253956674,-1.595942465,1.284034075,1.45203486,2.395891107,1.806112642,0.745952247,1.385395489,Congressing
175,-0.546812286,-2.473422722,-2.904163581,-2.030943314,-1.388843404,0.523803221,0.763584094,1.094747839,2.159784874,3.033509793,4.930175338,6.473924628,7.97176486,7.971166638,7.956944168,7.463475078,6.954720728,6.655328133,8.227077078,8.802988262,5.176492547,6.001412457,5.523920816,7.436425888,5.403880504,6.554862239,8.250495794,8.614004007,4.21316653,2.755146642,3.271377242,Congressing
176,2.371158231,3.951730524,6.359508687,6.927875861,7.45884682,6.9990866,7.519101539,6.481684552,7.394650786,6.635716098,6.39200661,5.870334502,3.6435522,2.280808191,3.052889387,2.451468567,4.648645526,3.256213744,2.212280765,1.952950947,2.629363523,3.992611959,4.857740622,5.672175761,7.757168804,5.498082356,4.435231774,0.010629485,-2.52293693,-2.380360661,-1.74091742,Retracing
177,1.11874906,2.684106243,5.62760439,5.75594017,6.242818049,6.772398374,8.37924601,9.483085694,8.931779681,8.951163715,9.318294729,8.796622621,6.517798634,6.652749809,6.666972279,6.498419536,6.005864491,5.719141726,2.948084011,4.917897016,4.747872009,6.084348729,7.406568793,7.479772582,7.313697167,8.830774499,7.08354674,7.933870912,7.888308217,7.764347946,4.600694316,Congressing
178,-0.958264528,0.503446321,0.177425709,0.219994093,0.204723479,1.246784319,2.25172517,1.2588225,1.942715696,1.038747836,1.064406745,0.800322531,1.625172694,1.190776491,1.204998961,1.036446218,-0.547844172,-0.595324883,-0.616942483,-2.607409769,-3.545805435,-1.442403922,-1.727701088,-2.01003913,-4.110405467,-1.644677533,-1.800620679,-0.463313927,0.267874559,-0.736323153,-0.096879912,Quasi-static
179,-2.89619919,-2.722563954,-2.850183722,-2.658525198,-1.307475028,0.515054219,0.935104874,0.046244512,0.471020222,-0.468483513,0.082269965,0.505947793,0.511125384,-0.384580708,-0.370358238,-0.538910981,-1.366382198,-1.931407079,-2.553796789,-3.698121593,-3.27659755,-3.14997874,-0.460491428,0.683401554,1.244466205,1.968015855,1.812072709,-0.301722139,3.726847526,3.595294219,3.457621659,Quasi-static
180,,,,-0.397872092,-2.441689207,-3.2696315,-0.66737855,-0.310640408,-0.800337131,-1.21033144,-1.989953126,-1.831669452,-2.320104411,-1.945845695,-1.630392082,-1.717534423,-1.154554157,-1.382228939,-1.327092807,-0.725021471,-0.259918088,0.878780856,1.561283475,1.56002687,1.726864237,1.602562944,1.64905327,0.888505323,0.967983378,1.073397592,2.856498167,Quasi-static
181,,,,1.604128229,-2.294668065,0.8754556,1.791568306,8.882522803,7.693135048,7.286732188,6.658798007,5.195276323,3.730584775,4.724363926,1.947579602,2.871091413,2.067129997,1.626426806,1.750935807,1.602052484,0.601069917,0.037271194,-0.652183507,-1.063601184,-0.175948199,0.367260331,1.108636143,1.022073802,1.120786588,-0.00914621,-2.203725976,Congressing
182,,,,6.734710476,9.201729762,6.983860173,11.44873704,6.965766904,6.089661684,6.938618443,7.209443193,5.082459784,2.539284702,5.134163598,4.795644833,3.279781256,2.561368453,2.077118516,2.135108485,2.300529561,2.137586868,2.301572612,2.649461697,4.188720552,4.264066409,5.075003473,6.272198064,7.259850264,8.574289388,6.68423331,5.06313319,Retracing
183,,,,1.860049156,2.842845003,8.901527473,3.719967625,3.063091889,2.438374944,1.679670821,2.613786807,2.020157461,4.769662805,0.222869509,0.366618792,2.11588625,2.717474795,3.411276057,3.52760446,3.693025536,5.352688533,5.22606198,6.026378425,3.448792511,3.524138368,3.847050473,3.158853438,2.475765989,2.563091195,2.441878353,1.540198455,Congressing
184,,,,5.794981895,5.420999824,7.213641585,7.840475072,7.977998897,7.735734649,9.339442053,8.525180518,6.728720373,6.082987584,5.931609094,5.619286553,0.705614992,1.831545575,1.882236169,3.5420502,4.541630317,5.099099705,5.419435911,4.961906639,6.488589915,6.563935772,8.396493923,7.872694098,9.322373269,8.781140264,8.659927422,5.312585526,Retracing
185,,,,-4.836498908,0.797332272,3.967455936,5.232955883,6.802740377,7.291128682,5.501458933,6.102913851,5.458323444,5.649164378,5.696318988,4.718265861,4.061934712,0.521187391,1.214988653,4.009196223,4.174617299,6.440452509,7.367869732,7.844577211,8.938017391,9.563233864,10.10644239,10.35516567,9.422457195,7.57071872,4.706193896,0.802594793,Retracing
186,,,,6.508633761,9.503007888,3.594412363,-1.416725472,-2.233615069,-1.206078412,0.124407222,-0.846316018,-1.725364723,1.196600208,1.549793585,1.511091444,0.587579633,-3.697457805,-3.908823646,-0.841528129,-1.006949206,0.362612882,-0.193453935,-0.956456517,0.335139867,1.056037214,1.30788053,1.931791989,2.203694578,2.116369372,1.661174403,-0.538597984,Retracing
187,,,,2.489167565,1.4626346,4.632758265,2.102532993,0.632747558,-0.165143579,0.294373117,0.79704221,6.010835572,3.519153704,2.485003824,2.240710567,3.164222378,3.259991362,3.219559796,3.434996803,3.600417879,4.096026042,4.982179713,5.866145031,6.671133691,6.746479548,7.574239178,7.045047528,7.553244125,7.124939084,5.852150074,5.607225054,Congressing
188,,,,4.459314329,-0.016881315,2.286380018,3.064461933,2.471379867,2.96107659,2.971600052,2.871489007,2.553825571,3.278806847,3.039029891,2.336723011,2.732567527,3.334156072,2.285742004,1.800685969,0.555938687,0.309601735,-0.938542816,-0.91464787,-1.891219738,-0.896593727,-0.016105399,0.491648946,1.543228026,2.477329943,5.838561307,5.878462425,Retracing
189,,,,-2.601680228,0.168978021,4.44497177,4.972972459,1.232438916,0.742742194,0.398976871,0.478284328,0.522773809,-0.202207467,-0.170059578,1.023963032,1.223699493,1.594360081,2.152339015,2.364970139,1.802371843,0.870251537,-1.019083248,-1.819399693,-1.530811331,-1.640947973,-1.3436386,-1.591493083,-0.908405634,-2.130424557,-2.009211715,0.199981615,Quasi-static
190,,,,0.751425986,1.270479063,-0.287059943,-2.037093013,2.598572635,2.108875913,0.484663748,-0.191013821,-0.336559098,-0.216732129,-0.270573174,-1.60996377,-0.713686026,-1.911039325,-0.024856842,-0.74834724,-0.011389585,-1.412121858,0.053146432,-0.843894295,-0.376845631,-0.452191488,-0.184846353,0.440081718,0.356305903,-0.20421181,-0.213939368,-1.424666989,Quasi-static
191,,,,5.297726272,4.314930425,2.684909644,1.90682773,3.179160631,4.946252165,4.329903065,4.923123796,4.538892934,4.546626436,3.52767039,-0.867381718,-0.144810354,-0.087533844,-1.201471721,-2.874778688,-2.939315724,-2.867487318,-2.536430725,-2.421559201,-2.132970839,-2.276547374,1.607880928,1.100126584,1.783214032,3.281994343,3.609101907,2.919713292,Quasi-static
192,,,,-3.078545481,-0.87611157,1.532864635,-1.140699864,-0.956347015,-0.944100389,2.160971802,0.429552221,-1.076479083,-1.468523557,-1.676074962,-1.809436452,-2.157383754,0.049190298,-1.988105619,0.013591329,1.512923462,4.362493231,4.330974508,5.423859691,5.674987927,6.391992738,6.810960979,8.829975741,9.51306319,9.241104045,7.706388954,4.253882675,Retracing
193,,,,3.085352099,4.068147947,-4.159073303,-5.84374249,-6.221168757,-6.830824106,-6.176946118,-8.769999701,-7.263968397,-6.669600447,-5.737823561,-5.71040791,-4.373152362,-3.771563817,-3.077762555,-1.529338632,-0.165930972,0.867313794,2.001124362,2.801440807,4.207220852,4.282566709,4.804028588,6.025162212,5.342074763,4.846884196,4.725671354,5.494358402,Retracing
194,,,,-0.137084634,2.517400703,5.550335057,4.772253143,8.493410014,8.003713292,7.744764964,8.433000126,9.038844,7.114123509,6.59367341,5.92731832,5.165740003,5.388303325,4.962689785,3.988609994,2.398292256,2.111050607,1.983518361,1.061379621,0.894946136,0.819600279,1.130872509,1.034055998,0.905466024,1.923079796,2.044292639,2.181647668,Retracing
195,,,,4.836018775,2.227958577,3.977413696,2.949154176,2.619167475,4.065937323,3.933739731,4.540800112,5.009229983,5.169271826,4.186158137,4.038200435,4.021113357,3.419524812,4.079586553,4.98331384,6.194922166,8.042912977,9.331897254,10.73281547,11.97032297,12.05547615,12.09353709,11.58578274,12.26887019,13.20525688,12.55543586,9.722988946,Retracing
196,,,,3.829865723,-0.796470062,6.792438476,6.014356561,6.607438627,5.865719252,5.249370153,5.1876414,6.076535562,5.351554286,5.894373515,7.186112655,7.365549977,7.307172152,7.549013166,8.219811141,8.054390064,6.848021611,4.588018577,4.194208214,2.905485966,2.744968351,2.20175982,1.694005475,-0.201140835,-0.918434311,-0.969211884,0.626775238,Congressing
197,,,,3.294642724,4.277438572,3.191502735,-0.022653455,-0.615735521,-0.126038798,-1.8599043,1.392045906,2.536237292,3.261218568,3.26554762,4.043034969,4.689204509,5.290793054,5.984594316,6.007284785,6.078380744,6.036732498,6.302100862,5.670518762,6.60028423,5.078173984,5.111420782,4.532279713,3.988391749,3.990373087,3.223841382,2.248657238,Congressing
198,,,,1.711217373,1.379832184,-0.795786914,3.853394083,4.446476149,-1.620265959,-2.731276714,0.802241391,1.110791213,0.385809936,0.893157298,0.651145875,-0.387395201,0.220809845,1.458587082,3.020573316,3.386457604,5.096947486,6.111258834,7.371061967,7.921021539,7.776693872,8.190387978,7.682633633,8.365721081,7.297776342,6.672087223,1.520822243,Retracing
199,,,,7.76614211,8.491262579,9.668641198,10.12724165,4.283282063,5.924646867,5.489855788,5.633339388,6.994872277,6.604844278,6.178809962,5.936798539,6.004277971,6.683307498,6.927450929,7.879401203,7.713980127,7.785808532,9.170446636,9.950298468,10.36663475,10.74810672,11.84847592,12.50567174,12.75416533,12.26905899,9.993795278,7.424444236,Retracing
